unidade,asunto,tipo,adxudicatario,importe,num_licitadores,fin_contrato,data
UNIDADE ADMIN. VIAS E OBRAS,'Coordinación de seguridade e saúde das obras de renovación da capa de rodaxe da rúa Marín',Servizo,COORDINA COORDINACION Y CONSULTORIA SLP,425.0,0,2021/00/31,2021/00/15
UNIDADE ADMIN. VIAS E OBRAS,'Contrato servizos para deseño e elaboración de vídeo institucional para comunicación e difusión da edusi vigo vertical',Servizo,"ECOVIGO PUBLICIDAD, S.L.",9595.3,0,2021/00/31,2021/00/09
UNIDADE ADMIN. VIAS E OBRAS,'Coordinación de seguridade e saúde das obras de rexeneración do paseo do fronte marítimo da Vila de Bouzas',Servizo,ELETREINTAYUNO PREVENLAB SL UNIPERSONAL,7500.0,3,2022/00/26,2022/00/14
UNIDADE ADMIN. VIAS E OBRAS,'Asistencia técnica de asesoramento en accesibilidade para redacción e execución de proxectos e obras municipais',Servizo,COMBINA SOCIAL S L,4840.0,1,2022/00/13,2022/00/20
UNIDADE ADMIN. VIAS E OBRAS,"'redacción dun estudo técnico-legal, planificación e inventariado para o mantemento das instalacións do edificio principal do Concello de Vigo'",Servizo,INTO GALICIA CONSULTING S L,1045.44,3,2022/00/07,2021/00/11
UNIDADE ADMIN. VIAS E OBRAS,'Realización de unha inspeccion inicial e periódica por un organismo de control autorizado ' o.c.a.',Servizo,ENMACOSA CONSULTORIA TECNICA SA,5795.9,3,2021/00/31,2021/00/10
UNIDADE ADMIN. VIAS E OBRAS,"'coordinación de seguridade e saúde das obras do proxecto  de construción de beirarrúas e renovación dos servizos da rúa Severino Cobas, dende a rúa Bouciña ata a Avda. Ramón  Nieto'",Servizo,COORDINA COORDINACION Y CONSULTORIA SLP,3630.0,3,2022/00/06,2022/00/21
UNIDADE ADMIN. VIAS E OBRAS,'coordinación de seguridade e saúde da instalación e subministro de sistemas de protección de motoristas en vías do termo municipal de vigo',Servizo,CIES ATLANTICO S L,1735.0,3,2022/00/21,2021/00/22
UNIDADE ADMIN. VIAS E OBRAS,"'redacción do proxecto para as obras de humanización da rúa san roque, entre as rúas Gregorio Espino e Reiseñor'",Servizo,PABLO MENENDEZ SL UNIPERSONAL,8987.88,3,2022/00/18,2021/00/20
UNIDADE ADMIN. VIAS E OBRAS,'redacción do proxecto para as obras de humanización da rúa Lepanto',Servizo,PROYECTOS Y OBRAS DE ESTRUCTURAS E INSTALACIONES SL,9801.0,3,2022/00/18,2021/00/20
UNIDADE ADMIN. VIAS E OBRAS,'Reformas en mamparas no segundo andar do Edificio Consistorial',Obra,PRACE SERVICIOS Y OBRAS S A,10135.86,3,2022/00/31,2022/00/31
UNIDADE ADMIN. VIAS E OBRAS,'Subministro de formigóns e morteiros para as obras de reparación feitas polo taller de vías e obras do concello de vigo',Subministro,LUIS BARROS SL,15466.04,3,2022/00/04,2021/00/05
UNIDADE ADMIN. VIAS E OBRAS,'Obras de adecuacion para instalacion de sistemas de megafonia y alarma',Obra,ATLANTICA DE SISTEMAS CONTRA INCENDIOS S L,48347.97,2,2022/00/31,2021/00/16
UNIDADE ADMIN. VIAS E OBRAS,'Adquisición de diverso material eléctrico para o servizo de mantemento do concello de vigo',Subministro,NOVAPASSCO SL,15000.0,3,2021/00/31,2021/00/02
UNIDADE ADMIN. VIAS E OBRAS,'execución da obra de desmontaxe da torre de vixiancia na Praia da Punta- Teis',Obra,CLAVIMAR GALICIA SL,16133.09,3,2022/00/01,2022/00/24
UNIDADE ADMIN. VIAS E OBRAS,"'Mantemento das ramplas mecánicas situadas na Avenida de Gran Vía, no Concello de Vigo, por un periodo de 3 meses'",Servizo,THYSSENKRUPP ELEVADORES SL,4776.98,1,2022/00/28,2021/00/11
UNIDADE ADMIN. VIAS E OBRAS,'redacción do estudo previo de patoloxías do estado de conservación do muro de escollera en PERI IV-01 San Roque A - área de reparto 2 (finca Pizarro)',Servizo,EPTISA SERVICIOS DE INGENIERIA S L,4301.55,3,2021/00/22,2022/00/19
UNIDADE ADMIN. VIAS E OBRAS,"'asistencia técnica á dirección de obra municipal para o control e seguimento das obras de construción de beirarrúas e renovación dos servizos da rúa Severino Cobas, dende a rúa Bouciña ata a Avda Ramón Nieto'",Servizo,ORDENACION TERRITORIAL INFRAESTRUCTURAS E MEDIO AMBIENTE S L,3880.47,3,2022/00/29,2021/00/30
UNIDADE ADMIN. VIAS E OBRAS,"'coordinación de seguridade e saúde das obras desenroladas dentro do contrato do servizo de mantemento, acondicionamento e mellora das infraestruturas viarias no Concello de Vigo, periodo decembro 2021 mayo 2022'",Servizo,COORDINA COORDINACION Y CONSULTORIA SLP,466.66,3,2022/00/31,2021/00/30
UNIDADE ADMIN. VIAS E OBRAS,"'Servizos para o desenvolvemento do proceso de autoavaliación indicada pola orde HFP/1030/2021 de 29 de setembro, pola que se configura o sistema de xestión do PRTR, como  posible entidade xestora de fondos do PRTR'",Servizo,PRICEWATERHOUSECOOPERS ASESORES DE NEGOCIOS S L,3617.9,1,2022/00/19,2022/00/26
ELECTROMECÁNICOS,MANTEMENTO DA FONTE ORNAMENTAL SITUADA NA PRAZA DOS VOLCANS EN AVDA CASTELAO,Servizo,"FERROVIAL SERVICIOS,SA",3357.75,1,2021/00/31,2020/00/11
ELECTROMECÁNICOS,SUBMINISTRO DE MATERIAL DE EQUIPOS CONTRA INCENDIOS PARA TUNELES E GALERIAS,Subministro,ATLANTICA DE SISTEMAS CONTRA INCENDIOS S L,4557.83,3,2021/00/31,2020/00/09
ELECTROMECÁNICOS,MODIFICACION DO PROXECTO DE MELLORA DA ILUMINACIÓN DO MONTE D E GUIA,Servizo,URBING PROYECTOS DE URBANISMO E INGENIERIA CIVIL S L,3176.25,1,2021/00/31,2021/00/08
ELECTROMECÁNICOS,'Asistencia técnica para a redacción dos pregos de prescricións para o concurso de licitación pública do contrato de subministro de enerxía eléctrica en media e baixa tensión para as distintas instalacións e dependencias do Concello de Vigo',Servizo,INTO GALICIA CONSULTING S L,15972.0,3,2022/00/23,2022/00/25
ELECTROMECÁNICOS,CONTRATACIÓN DE SUBMINISTRO DUN SISTEMA DE ALIMENTACIÓN ININTERROMPIDA (SAI) PARA O TÚNEL DE BEIRAMAR,Subministro,RIELLO ENARDATA SL,4900.5,3,2021/00/31,2021/00/26
ELECTROMECÁNICOS,INSTALACIÓN DUNHA CUBRICIÓN PARA CONSERVACIÓN DO CENTRO DE TRANSFORMACIÓN DO TÚNEL DE BEIRAMAR,Obra,MOVEXVIAL SL,14858.8,1,2021/00/31,2021/00/08
ELECTROMECÁNICOS,COORDINACION DE SEGURIDADE E SAUDE DAS OBRAS DE INSTALACION DUNHA CUBRICION PARA CONSERVACION DO CENTRO DE TRANSFORMACION DO TUNEL DE BEIRAMAR,Servizo,CIES ATLANTICO S L,302.5,2,2021/00/31,2021/00/08
ELECTROMECÁNICOS,"'COORDINACIÓN SEGURIDADE E SAUDE DAS OBRAS DE SUBSTITUCIÓN DOS ELEMENTOS DE ANCORAXE DAS COLUMNAS DE ILUMINACIÓN NO PASEO DE SAMIL,CONCELLO DE VIGO'",Servizo,ELETREINTAYUNO PREVENLAB SL UNIPERSONAL,762.3,3,2021/00/31,2021/00/14
ELECTROMECÁNICOS,"'Contrato menor obras de substitución dos elementos de ancoraxe das columnas de iluminación no paseo de samil, concello de vigo'",Obra,CIVIS GLOBAL SL,47024.57,3,2021/00/31,2021/00/14
ELECTROMECÁNICOS,'Asistencia tecnica para o control e seguimento da execución do contrato de instalación de luminarias led e outros elementos da rede de alumeado viario na zona i:centro de vigo',Servizo,GALAICONTROL S L,8161.45,2,2022/00/11,2022/00/20
ELECTROMECÁNICOS,'Coordinación de seguridade e saude das obras de instalación de luminarias led e outros elementos da rede de alumeado viario na zona i:centro de vigo',Servizo,ELETREINTAYUNO PREVENLAB SL UNIPERSONAL,1996.5,3,2022/00/31,2021/00/13
ELECTROMECÁNICOS,'Subministro de variador e resistencia de freado para a reparación do ascensor da rúa marqués de valterra',Subministro,ORONA SOCIEDAD COOPERARTIVA,3149.1,3,2022/00/01,2022/00/20
PARQUE MOBIL,Subministro e montaxe pneumáticos flota municipal,Subministro,DISTRIBUCIONES SALRUBBER SL,5927.35,1,2021/00/09,2020/00/03
PARQUE MOBIL,Adq. pequeno material de ferreteria do automobil--ferramentas e accesorios--,Subministro,BLINKER ESPAÑA SA,5800.0,3,2021/00/31,2021/00/03
PARQUE MOBIL,Contratacion servizo xestoria para trámites do Parque Móbil,Servizo,GESTORIA ADMINISTRATIVA AREAL SL,1400.0,3,2021/00/31,2021/00/19
PARQUE MOBIL,"aluguer dun vehículo híbrido para a Área de Fomento, modelo DS 7 CROSSBACK, E-Tense Híbrido ou similar",Subministro,PLATAFORMA COMERCIAL DE RETAIL S A,4646.4,1,2021/00/30,2020/00/30
PARQUE MOBIL,Adquisicion equipos EPIs para persoal Parque Móbil,Subministro,"CASER UNIFORMIDAD LABORAL, SL",2628.12,3,2021/00/31,2021/00/03
PARQUE MOBIL,Mantemento anual extintores vehiculos flota municipal,Servizo,ATLANTICA DE SISTEMAS CONTRA INCENDIOS S L,3927.06,3,2021/00/31,2021/00/28
PARQUE MOBIL,"aluguer dun vehículo híbrido para a Área de Fomento, modelo DS 7 CROSSBACK, E-Tense Híbrido ou similar  para os meses de xullo a decembro de 2021 (ambos incluidos)",Subministro,PLATAFORMA COMERCIAL DE RETAIL S A,4646.4,1,2021/00/31,2021/00/25
PARQUE MOBIL,'Contratacion servizo para auditoria e e inspección maquinaria do parque móbil municipal segundo o rd. 1215/97',Servizo,DIRECTO DE INGENIERIA S L,5808.0,3,2021/00/31,2021/00/20
"MONTES, PARQUES E XARDÍNS",SUBSCRICIÓN ANUAL AO XORNAL 'FARO DE VIGO',Subministro,"FARO DE VIGO, S.A. UNIPERSONAL",33.0,1,2021/00/31,2020/00/24
"MONTES, PARQUES E XARDÍNS",SUBSCRICIÓN ANUAL AO XORNAL 'ATLÁNTICO DIARIO',Subministro,RIAS BAIXAS COMUNICACION SA,28.36,1,2021/00/31,2020/00/24
"MONTES, PARQUES E XARDÍNS",SUBSCRICIÓN ANUAL AO XORNAL 'LA VOZ DE GALICIA',Subministro,LA VOZ DE GALICIA SA,38.0,1,2021/00/31,2020/00/30
"MONTES, PARQUES E XARDÍNS",SERVIZO DE INSPECCIÓN DE FINCAS CON RISCO DE INCENDIOS INCLUÍDAS NA REDE SECUNDARIA DE FAIXAS DE XESTIÓN DA BIOMASA FORESTAL,Servizo,PEIXOTO TORRES MANUEL,12259.72,1,2021/00/17,2021/00/19
"MONTES, PARQUES E XARDÍNS",'SUBSCRIPCIÓN ANUAL AO XORNAL 'FARO DE VIGO'',Subministro,"FARO DE VIGO, S.A. UNIPERSONAL",348.33,1,2022/00/31,2021/00/28
"MONTES, PARQUES E XARDÍNS",'SUSCRIPCIÓN ANUAL AO XORNAL 'ATLÁNTICO DIARIO'',Subministro,RIAS BAIXAS COMUNICACION SA,285.54,1,2022/00/31,2021/00/28
"MONTES, PARQUES E XARDÍNS",'SUBSCRIPCIÓN ANUAL AO XORNAL 'LA VOZ DE GALICIA'',Subministro,LA VOZ DE GALICIA SA,462.0,1,2022/00/31,2021/00/28
"MONTES, PARQUES E XARDÍNS",SUBMINISTRO DE ELEMENTOS DE EXERCICIO PARA ÁREAS BIOSAUDABLES,Subministro,TRIGLOBAL CONTRACT SOCIEDAD LIMITADA,18101.6,1,2021/00/31,2021/00/16
"MONTES, PARQUES E XARDÍNS",OBRAS DE MELLORA EN ÁREAS DE XOGO DEPORTIVO EN ZONAS VERDES,Obra,SERVICIOS INSTALACIONES E INFRAESTRUCTURAS SL,47508.38999999999,1,2021/00/31,2021/00/11
"MONTES, PARQUES E XARDÍNS",SUBMINISTRO DE PROXECTORES DE LUZ ORNAMENTAL NA PRAZA DE COMPOSTELA,Subministro,ACELEC INSTALACIONES ELECTRICAS SL,2625.7,3,2021/00/31,2021/00/03
"MONTES, PARQUES E XARDÍNS",REPARACIÓN DE MAQUINARIA,Servizo,ALMIJOCAR S COOP GALEGA-MOS,8000.0,2,2021/00/31,2021/00/22
"MONTES, PARQUES E XARDÍNS",ESTUDO ESTRUTURAL PARA A CONSTRUCIÓN DUN PARQUE INFANTIL NA RÚA CORUÑA,Servizo,GALAICONTROL S L,10450.0,1,2021/00/31,2021/00/13
"MONTES, PARQUES E XARDÍNS",OBRAS DE MELLORA E REPARACIÓN NA ZONA VERDE DA PRAIA DO BAO,Obra,REFORWOOD S L,45973.95,3,2021/00/31,2021/00/22
"MONTES, PARQUES E XARDÍNS",REDACCIÓN DE PROXECTO DE MACROPARQUE DE XOGOS EN FINCA MATÍAS,Servizo,SOLTEC INGENIEROS SLL,16987.19,3,2021/00/31,2021/00/15
"MONTES, PARQUES E XARDÍNS","REDACCIÓN DE PROXECTO DE MACROPARQUE DE XOGOS NA ZONA VERDE ENTRE A RÚA VICENTE RISCO, PUERTO RICO E BAIXADA Á SALGUEIRA",Servizo,GEOURBAN INGENIERIA AMBIENTAL Y URBANISMO S L,15004.0,3,2021/00/31,2021/00/13
"MONTES, PARQUES E XARDÍNS",REDACCIÓN DE PROXECTO DE MACROPARQUE DE XOGOS NA PRAZA SUPERIOR DO POLIDEPORTIVO DO BERBÉS NO CONCELLO DE VIGO,Servizo,VILAR MONTORO INGENIERIA S L P,16093.0,3,2021/00/31,2021/00/07
"MONTES, PARQUES E XARDÍNS",RETIRADA E XESTIÓN DE RESIDUOS VEXETAIS,Servizo,RIAL GONZALEZ FRANCISCO,10000.0,1,2021/00/31,2021/00/02
"MONTES, PARQUES E XARDÍNS",SUBMINISTRO DE VALADO DE MADEIRA PARA ZONAS VERDES,Subministro,REFORWOOD S L,18089.5,2,2021/00/31,2021/00/28
"MONTES, PARQUES E XARDÍNS",SUBMINISTRO DE MATERIAL PARA REPARACIÓN DAS INSTALACIÓNS DE FONTES ORNAMENTAIS,Subministro,GRUPO ELECTRO STOCKS SLU,16975.24,3,2021/00/31,2021/00/22
"MONTES, PARQUES E XARDÍNS",OBRAS DE CONSTRUCIÓN DUN PARQUE BIOSAUDABLE NA SENDA VERDE NA CONFLUENCIA COA RÚA MESTRE MONTES,Obra,CONSTRUCCIONES CASTRO FIGUEIRO SL,19359.15,3,2021/00/31,2021/00/22
"MONTES, PARQUES E XARDÍNS",ESTUDO DOS REQUISITOS TÉCNICOS PARA DETERMINAR A SOBRECARGA DE USO DO FORXADO DO TEITO DO APARCADOIRO DA PRAZA DE PORTUGAL,Servizo,GALAICONTROL S L,9377.5,1,2021/00/31,2021/00/10
"MONTES, PARQUES E XARDÍNS",REDACCIÓN DO PROXECTO DE PARQUE INFANTIL EN ZONA VERDE DO PARQUE CAMILO JOSÉ CELA,Servizo,PARRILLA INGENIERIA Y CONSTRUCCION SL,4150.3,3,2021/00/31,2021/00/22
"MONTES, PARQUES E XARDÍNS",RESTAURACIÓN DA VARANDA METÁLICA PARA GARANTIR A SEGURIDADE NO CASTELO DO CASTRO,Servizo,PADINSA SALNES S L,17968.5,1,2021/00/31,2021/00/18
"MONTES, PARQUES E XARDÍNS",ADQUISICIÓN DE MATERIAIS DE XARDINERÍA,Subministro,CASAPLANTA VIGO 2019 S L,5000.0,3,2021/00/31,2021/00/22
"MONTES, PARQUES E XARDÍNS",ADQUISICIÓN DE EPIS PARA O PERSOAL DO SERVIZO,Subministro,GARCI VENTA S L,382.5,1,2021/00/31,2021/00/18
"MONTES, PARQUES E XARDÍNS",TALA DE ÁRBORES EN RÚA SAGUNTO 86 - SEDE APAMP,Servizo,PINTEGA XARDINS S L,1851.92,2,2021/00/31,2021/00/18
"MONTES, PARQUES E XARDÍNS",'Redacción do proxecto de áreas de xogo no parque de joaquín garcía picher.',Servizo,VILAR MONTORO INGENIERIA S L P,17545.0,3,2021/00/31,2021/00/29
"MONTES, PARQUES E XARDÍNS",'Redacción do proxecto de parque infantil na alameda do berbés.',Servizo,VAZQUEZ MARTINEZ ESTEFANIA,7750.0,3,2021/00/31,2021/00/29
"MONTES, PARQUES E XARDÍNS",'Estudo dos requisitos técnicos para determinar a sobrecarga de uso do forxado do teito do aparcadoiro dos xardíns de eugenio gonzález de haz',Servizo,GALAICONTROL S L,10920.25,2,2021/00/31,2021/00/08
"MONTES, PARQUES E XARDÍNS",'Proxecto de control arqueolóxico no parque da riouxa por mor das melloras paisaxísticas proxectadas',Servizo,VAN DIVULGACION  CULTURAL SL,6719.13,2,2022/00/21,2021/00/21
"MONTES, PARQUES E XARDÍNS",'Proxecto de control arqueolóxico no parque da guía por mor das melloras paisaxísticas proxectadas',Servizo,VAN DIVULGACION  CULTURAL SL,6719.13,2,2022/00/08,2021/00/08
"MONTES, PARQUES E XARDÍNS",'Contratacion de arqueologo para o castro',Servizo,IGLESIAS GARCIA PATRICIA,1890.02,0,2021/00/31,2021/00/15
PARQUE CENTRAL STª CRISTINA,Revisión anual dos montacargas das naves 'A' e 'B' do Parque Central,Servizo,"SCHINDLER,, S.A.",1149.5,1,2021/00/31,2021/00/26
PARQUE CENTRAL STª CRISTINA,Revisión anual equipos de protecc ion contra incendios  instalacións Parque Central,Servizo,ATLANTICA DE SISTEMAS CONTRA INCENDIOS S L,1561.72,1,2021/00/31,2021/00/25
PARQUE CENTRAL STª CRISTINA,Revisión portas pelevas automaticas-portalons e barreiras acceso Parque Central de Servicios,Servizo,"PUERTAS ATLANTICO,.S.L.",1324.95,1,2021/00/31,2021/00/28
PARQUE CENTRAL STª CRISTINA,Revision anual caldeira auga quente sanitaria Parque Central,Servizo,AGRONERGA S L,1911.8,1,2021/00/31,2021/00/26
PARQUE CENTRAL STª CRISTINA,Adquisicion material de ferreteria mantemento instalacions Parque central,Subministro,RINXELA SLU,5999.23,1,2021/00/31,2021/00/05
PARQUE CENTRAL STª CRISTINA,Adquisicion materiais de contrucción para mantemento Parque Central,Subministro,GARCI VENTA S L,5499.55,1,2021/00/31,2021/00/11
PARQUE CENTRAL STª CRISTINA,Revisions apilador electrico Parque  Central,Servizo,COSFERLA SL COMERCIAL Y SERVICIOS FERLA,629.2,1,2021/00/20,2021/00/11
PARQUE CENTRAL STª CRISTINA,Adquisicion tarxetas para control entradas-saídas persoal Parque Central,Subministro,BASTET INGENERIA SL,556.6,1,2021/00/31,2021/00/08
PARQUE CENTRAL STª CRISTINA,'Asistencia técnica ambiental de residuos xerados no Parque Central',Servizo,RED AMBIENTE TECNICOS CONSULTORES DEL MEDIO SL,7240.64,2,2021/00/31,2021/00/27
PARQUE CENTRAL STª CRISTINA,Reparacións bocas incendio,Servizo,ATLANTICA DE SISTEMAS CONTRA INCENDIOS S L,204.51,1,2021/00/31,2021/00/11
PARQUE CENTRAL STª CRISTINA,Reparar portalon acceso almacén nave 'B' Parque Central,Servizo,"PUERTAS ATLANTICO,.S.L.",499.73,1,2021/00/31,2021/00/02
PARQUE CENTRAL STª CRISTINA,Revision compresores Parque Central,Servizo,TECNOMECANICA EL COMP SL,402.93,1,2021/00/31,2021/00/21
PARQUE CENTRAL STª CRISTINA,'Reparación  da báscula de pesaxe camións no parque central de servicios sta. cristina',Servizo,BASCULAS COFRIVI SL,604.4,3,2021/00/31,2021/00/01
PARQUE CENTRAL STª CRISTINA,'Reparacion montacargas nave 'b' parque central de servicios',Servizo,"SCHINDLER,, S.A.",5566.02,3,2021/00/31,2021/00/26
PARQUE CENTRAL STª CRISTINA,'Reparacion caldera',Servizo,AGRONERGA S L,158.51,3,2022/00/19,2021/00/20
DIRECCIÓN DE INGRESOS,SUBSCRICIÓN 'TRIBUTOS LOCALES',Subministro,RENTA GRUPO EDITORIAL SA,380.0,1,2021/00/30,2021/00/22
DIRECCIÓN DE INGRESOS,ASIST.TECNICA ADAPTACION APLICATIVOS XESTION TRIBUTARIA,Servizo,IMATIA INNOVATION S L,17841.45,3,2021/00/14,2021/00/04
DIRECCIÓN DE INGRESOS,CONTRATO MENOR PRIVADO SUBSCRICION ANUAL DIXITAL FARO DE VIGO,Subministro,"FARO DE VIGO, S.A. UNIPERSONAL",169.95,1,2022/00/28,2021/00/04
DIRECCIÓN DE INGRESOS,CREACIÓN SISTEMA INFORMACIÓN XEOGRÁFICO,Servizo,LAYA GESTION Y SERVICIOS S L,9680.0,3,2021/00/30,2021/00/23
DIRECCIÓN DE INGRESOS,XESTION PADRON CICLO DA AUGA,Servizo,IMATIA INNOVATION S L,18116.12,3,2021/00/11,2021/00/24
DIRECCIÓN DE INGRESOS,CONTRATO MENOR PARA NOTIFICACIÓN DE ACTOS DE XESTIÓN TRIBUTARIA  A PERSOAS FÍSICAS POR MOTIVO DE ALTA NOVA EN PADRÓNS FISCAIS DE VEHÍCULOS DE TRACCIÓN MECÁNICA E DE LIXO COMERCIAL E VADOS DE 2021,Servizo,CORREO INTELIGENTE POSTAL SL,14150.0,3,2021/00/15,2021/00/14
DIRECCIÓN DE INGRESOS,ANALISE DEPURACION  B. DATOS AEAT PARA PADRON IAE,Servizo,NOROESTE LOCAL S L,3000.0,1,2021/00/30,2021/00/06
DIRECCIÓN DE INGRESOS,'Contrato menor :'realización de informe pericial-técnico sobre infraestruturas instaladas en dominio público municipal para telecomunicacións: procedemento administrativo para ocupar subsolo e instalación de medios guiados (fibra óptica). telecomuni,Servizo,LABORATORIO DE SEGURIDAD TELEMATICA S L,9980.08,3,2021/00/15,2021/00/09
DIRECCIÓN DE INGRESOS,"'Contrato menor 'adaptación do esquema de datos dos rexistros non domésticos do padrón das prestacións patrimoniais de carácter público non tributario polos servizos de subministro de auga potable, rede de sumidoiros, saneamento e depuración de augas",Servizo,LAYA GESTION Y SERVICIOS S L,12100.0,3,2021/00/15,2021/00/04
DIRECCIÓN DE INGRESOS,'Confeccion libro ordenanzas 2022',Servizo,GRAFICAS ESPONDA SL,2922.4,1,2021/00/28,2021/00/29
SERVIZO MUNICIPAL DE DEPORTES,"ALUGUER DUN MÓDULO PORTÁTIL, CON AIRE ACONDICIONADO, PARA O CONTROL DOS ACCESOS NAS PISTAS MUNICIPAIS DE ATLETISMO EN BALAÍDOS",Servizo,BAYGAR SL,766.3,2,2021/00/20,2020/00/22
SERVIZO MUNICIPAL DE DEPORTES,REALIZACIÓN DO ESTUDIO NECESARIO PARA A REDACCIÓN DO PREGO DE PRESCRICIÓNS TÉCNICAS PARA A CONTRATACIÓN DO SUBMINISTRO DE ENERXÍA TÉRMICA ÚTIL E O SEGUIMENTO E EMISIÓN DE INFORMES SOBRE A FACTURACIÓN REMITIDA POLO ADXUDICATARIO DO DITO SUBMINISTRO,Servizo,ALBO LOPEZ ANA BELEN,3128.36,1,2021/00/15,2020/00/08
SERVIZO MUNICIPAL DE DEPORTES,SUBMINISTRO DE GASÓLEO TIPO 'C' PARA AS INSTALACIÓNS DEPORTIVAS DEPENDENTES DA CONCELLERÍA DE DEPORTES,Subministro,GASOLEOS AMIGO SL,16551.37,3,2021/00/30,2020/00/02
SERVIZO MUNICIPAL DE DEPORTES,PODA E RETIRADA DE RAMAS AFECTADAS POLA APARICIÓN DE ORUGAS NO COMPLEXO MUNICIPAL DAS TRAVESAS DO SERVIZO MUNICIPAL DE DEPORTES,Servizo,AGRONERGA S L,713.9,1,2021/00/15,2021/00/12
SERVIZO MUNICIPAL DE DEPORTES,CONTRATO MENOR SERVIZO DE ALUGUER DUN MÓDULO PORTÁTIL CON AIRE ACONDICIONADO PARA O CONTROL DE ACCESOS Ó CAMPO DE FÚTBOL MUNICIPAL DE CARBALLAL,Servizo,BAYGAR SL,1602.64,2,2022/00/15,2021/00/26
SERVIZO MUNICIPAL DE DEPORTES,CONTRATO MENOR SERVIZO DE CONTROL DE LEXIONELLA EN CAMPO DE FÚTBOL CARBALLAL.,Servizo,AGRONERGA S L,840.95,1,2021/00/31,2021/00/19
SERVIZO MUNICIPAL DE DEPORTES,CONTRATO PRIVADO DE SUBMINISTRO DE PRENSA DIARIA-LA VOZ DE GALICIA,Subministro,LA VOZ DE GALICIA SA,415.0,1,2020/00/31,2021/00/21
SERVIZO MUNICIPAL DE DEPORTES,"REALIZACIÓN DO MANTEMENTO DOS ELEVADORES VERTICAIS E PLATAFORMA SALVAESCALEIRAS NOS PAVILLÓNS DE BOUZAS, COIA, BERBÉS E NA PISCINA DO CARME",Servizo,"SCHINDLER,, S.A.",1316.37,1,2021/00/31,2021/00/09
SERVIZO MUNICIPAL DE DEPORTES,REALIZACIÓN DUN ESTUDIO-AUDITORIA EN RELACIÓN COA BOMBA DESHUMECTADORA UBICADA NA PISCINA MUNICIPAL DE TEIS,Servizo,TERMOCALOR VIGO SL,344.85,1,2021/00/01,2021/00/28
SERVIZO MUNICIPAL DE DEPORTES,SUBMINISTRO PUNTUAL DE MATERIAL DE OFICINA PARA O SERVIZO MUNICIPAL DE DEPORTES,Subministro,GARCIA MONTOTO BERNARDO,1009.35,1,2021/00/01,2021/00/28
SERVIZO MUNICIPAL DE DEPORTES,REALIZACIÓN DO TRANSPORTE E TRATAMENTO PUNTUAL DOS RESIDUOS NON PERIGOSOS XERADOS NAS INSTALACIÓNS DEPORTIVAS MUNICIPAIS,Servizo,GONZALEZ COUCEIRO S L,3000.0,1,2021/00/30,2021/00/12
